אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
152790,23/07/2018,1,פעיל,23/07/2018,80000109,"2,700.00",840.86,מקרר ביתי,"מקררים  דגם   LG  SJ2255  כולל הובלה  פתיחה צד שמואל בלבד . מקרר 400-420 ליטר ,רוחב 70 ס""מ (עומק וגובה ללא חשיבות הרוחב מאוד חשוב ) . ,ציר הדלת צד שמאל ",5519,הנדסת מערכות מידע,4310200,,,,,,,5,קמפוס מרקוס,96,96 בניין קרול ומרקוס ויינשטיין להנדסת מערכות תכנה ומידע ולאבטחת סייבר,1,1,
151159,31/01/2018,1,פעיל,31/01/2018,80000109,"2,691.01",838.06,מקרר ביתי,מקרר אלקטרה 9641 לבן ,6585,מעבדה לפיזור,4309530,,,,,,,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,0,102,
161019,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161020,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161021,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161022,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161023,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161024,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4361607,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161025,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4362261,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161026,26/10/2020,1,פעיל,29/10/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5807,מעונות סטודנטים,4362261,,,,,לא,לא,3,מעונות ד',D,מעונות ד',0,0,
161232,03/11/2020,1,פעיל,03/11/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5759,אגף בינוי ואחזקה,4360612,,,,,,,2,מעונות ג',C82,(C82) 'מעונות ג,1,1,
161233,03/11/2020,1,פעיל,03/11/2020,80000109,"2,691.00",838.06,מקרר ביתי,"מקרר מקפיא עליון Sharp SJSE70 553 ליטר שארפ כסוף . המקררים יהיו באחריות הספק בלבד וכל פגיעה ו/או נזק שיגרם בעת ההובלה, האספקה והפיזור יהיה באחריות הספק בלבד. . לא יתקבלו מקררים פגומים ו/או עם פגיעות אפילו קלות. המחיר כולל פיזור המקררים בדירות בקומות המבנה. . מקרר ביתי תוצרת  ""שארפ"" 525 ליטר  מקפיא עליון דגם .  CPROSJ-SC70 כסוף  יבואן  כולל פיזור בקומות.",5759,אגף בינוי ואחזקה,4360612,,,,,,,2,מעונות ג',C82,(C82) 'מעונות ג,1,1,
