אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
149891,22/10/2017,1,פעיל,22/10/2017,10004581,"10,537.81","3,286.90",Refrigerated & Heating Circulator,"אחריות 24 חודש For 230V; 50Hz ! .warranty One year . feature for low liquid level protection  cut-off with . adjustable within working temperature range  Float switch . ,cut-off  Over temperature .bar 0.230 Pump 10 l/min; . to +85C  Cooling capacity: 300W @ 20C  -25C :range . technology  Very easy to use: Set and go  Temperature .  PID temperature control .applications temperature . and Heating Circulator for internal and  external . 9VT1R04 VIVO RT4 Refrigerated",5106,כימיה,4307767,10330054,,,,,,5,קמפוס מרקוס,29,"בנין מעבדות כימיה ופיסיקה ע""ש קרופ - 29",2,202,
149892,22/10/2017,1,פעיל,22/10/2017,10004581,"10,537.81","3,286.90",Refrigerated & Heating Circulator,"אחריות 24 חודש For 230V; 50Hz ! .warranty One year . feature for low liquid level protection  cut-off with . adjustable within working temperature range  Float switch . ,cut-off  Over temperature .bar 0.230 Pump 10 l/min; . to +85C  Cooling capacity: 300W @ 20C  -25C :range . technology  Very easy to use: Set and go  Temperature .  PID temperature control .applications temperature . and Heating Circulator for internal and  external . 9VT1R04 VIVO RT4 Refrigerated",5106,כימיה,4307767,10330055,,,,,,5,קמפוס מרקוס,29,"בנין מעבדות כימיה ופיסיקה ע""ש קרופ - 29",2,202,
149893,22/10/2017,1,פעיל,22/10/2017,10004581,"10,537.81","3,286.90",Refrigerated & Heating Circulator,"For 230V; 50Hz. אחריות 24 חודש ! .warranty One year . feature for low liquid level protection  cut-off with . adjustable within working temperature range  Float switch . ,cut-off  Over temperature .bar 0.230 Pump 10 l/min; . to +85C  Cooling capacity: 300W @ 20C  -25C :range . technology  Very easy to use: Set and go  Temperature .  PID temperature control .applications temperature . and Heating Circulator for internal and  external . 9VT1R04 VIVO RT4 Refrigerated",5106,כימיה,4307949,10330056,,,,,,5,קמפוס מרקוס,29,"בנין מעבדות כימיה ופיסיקה ע""ש קרופ - 29",2,202,
149894,22/10/2017,1,פעיל,22/10/2017,10004581,"10,537.81","3,286.90",Refrigerated & Heating Circulator,"For 230V; 50Hz. אחריות 24 חודש ! .warranty One year . feature for low liquid level protection  cut-off with . adjustable within working temperature range  Float switch . ,cut-off  Over temperature .bar 0.230 Pump 10 l/min; . to +85C  Cooling capacity: 300W @ 20C  -25C :range . technology  Very easy to use: Set and go  Temperature .  PID temperature control .applications temperature . and Heating Circulator for internal and  external . 9VT1R04 VIVO RT4 Refrigerated",5106,כימיה,4307949,10330057,,,,,,5,קמפוס מרקוס,29,"בנין מעבדות כימיה ופיסיקה ע""ש קרופ - 29",2,202,
106849,04/07/2007,1,פעיל,07/01/2015,80000109,"10,510.00","3,278.23",REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4128189,07BA22004,10510,,,,לא,,,,,,,
144235,13/03/2016,1,פעיל,13/03/2016,10004581,"10,331.86","3,222.67",Refrigerated & Heating Circulator,JULABO NEW RECIRCULATING COOLER F-250 #9620025,5106,כימיה,5052827,10299000,,,,,,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",2,208,
144236,13/03/2016,1,פעיל,13/03/2016,10004581,"10,331.86","3,222.67",Refrigerated & Heating Circulator,JULABO NEW RECIRCULATING COOLER F-250 #9620025,5106,כימיה,5052827,10299002,,,,,,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",2,208,
128851,25/01/2012,1,פעיל,12/11/2015,80000109,"10,208.00","3,184.03",M.R.C .INCUBATOR REFRIGERATED   ,M.R.C .INCUBATOR REFRIGERATED   ,6204,מנהלת קרית שדה בוקר,4223916,1000908060C,10208,,,,לא,,,,,,148,
142763,03/11/2015,1,פעיל,12/11/2015,10004581,"10,154.88","3,167.46",Refrigerated & Heating Circulator,"Manufac.:Huber, P/N:3035.0004.99 . Unichiller 003-MPC - ",6585,מעבדה לפיזור,4279811,,,,,,,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,1,102,
156394,12/06/2019,1,פעיל,10/12/2019,10004475,"10,098.92","3,150.01",Universal Refrigarated Table Top Centrifuge,צנטריפוגה אוניברסלית דגם Z-306 תוצרת HERMLE גרמניה,5508,הנדסה כימית,4333024,5401GJ708384,,,,לא,לא,5,קמפוס מרקוס,59,"בנין הנדסת חומרים והנדסת כימיה ע""ש  פוסטר - 59",2,230,
114652,17/11/2008,2,לא מנוהל,02/12/2016,80000109,"10,000.00","3,119.15",KIRUR BENNY .REFRIGERATOR 2 DOORS  ,KIRUR BENNY .REFRIGERATOR 2 DOORS  ,5513,ביוטכנולוגיה,4160267,08NBO8426,10000,,,,לא,,,,,,,
164678,17/10/2021,1,פעיל,17/10/2021,10004797,"9,456.94","2,949.76",Industrial Refrigerator,מקרר מעבדתי תוצרת ,6380,מכון לאומי לביוטכנולוגיה,5132354,,,,,,,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",-1,-126,
123148,11/08/2010,2,לא מנוהל,02/09/2018,80000109,"9,148.00","2,853.40",REFRIGERATOR MONDIAL                ,REFRIGERATOR MONDIAL                ,5104,מדעי החיים,4207977,937MC7717,9148,,,,לא,,,,,,,
88437,19/05/2003,2,לא מנוהל,08/03/2015,80000109,"9,123.53","2,845.77",BIO-NES .REFRIGERATED CIRCULATOR RTE7,BIO-NES .REFRIGERATED CIRCULATOR RTE7,5106,כימיה,3890739,103107031,9123.534,,,כן,,,,,,,,
88438,19/05/2003,2,לא מנוהל,08/03/2015,80000109,"9,123.53","2,845.77",BIO-NES .REFRIGERATED CIRCULATOR RTE7,BIO-NES .REFRIGERATED CIRCULATOR RTE7,5106,כימיה,3890739,103107032,9123.534,,,כן,,,,,,,,
156764,01/08/2019,1,פעיל,18/08/2019,10004797,"8,945.25","2,790.16",Industrial Refrigerator,מקרר מעבדתי דלת זכוכית. MONDIAL 78 תוצרת איטליה X74X187 . .http://www.kerureyal.co.il/product/33/BEV-PV-60-MED-.aspx . ELITE MED SERIES,5508,הנדסה כימית,4336657,1915M003117,,,,לא,לא,5,קמפוס מרקוס,59,"בנין הנדסת חומרים והנדסת כימיה ע""ש  פוסטר - 59",3,341,
73954,08/02/2000,2,לא מנוהל,08/03/2015,80000109,"8,920.01","2,782.29",BIONESS LAB. EQUIP. .REFRIGERATED CIRCULATOR RTE-211A,BIONESS LAB. EQUIP. .REFRIGERATED CIRCULATOR RTE-211A,6204,מנהלת קרית שדה בוקר,3662166,100024005,8920.006,,,כן,,,,,,,,
113198,21/08/2008,2,לא מנוהל,02/09/2016,80000109,"8,766.00","2,734.25",Industrial Refrigerator,REFRIGERATOR    ,5104,מדעי החיים,4154273,88001410010,8766,,,,לא,,,,,,,
83157,24/04/2002,2,לא מנוהל,08/03/2015,10003997,"8,691.51","2,711.01",REFRIGERAT. SERVICE FOGEL .MACHINE ICE AUTOMAT ES70,REFRIGERAT. SERVICE FOGEL .MACHINE ICE AUTOMAT ES70,5905,פסיכיאטריה,3641259,G7300-0009,8691.50668,,,,לא,,,,,,,
85105,03/09/2002,2,לא מנוהל,08/03/2015,80000109,"8,630.37","2,691.94",LABOTAL LTD .REFRIGERATED CIRCULATOR RTE7,LABOTAL LTD .REFRIGERATED CIRCULATOR RTE7,5106,כימיה,3666081,102096016,8630.37,,,כן,,,,,,,,
100424,19/02/2006,2,לא מנוהל,08/03/2015,80000109,"8,585.00","2,677.79",INCUBATOR REFRIGERATED   ,INCUBATOR REFRIGERATED   ,6204,מנהלת קרית שדה בוקר,4087165,46169,8585,,,,לא,,,,,,,
99320,27/11/2005,2,לא מנוהל,08/03/2015,80000109,"8,527.00","2,659.70",INCUBATOR REFRIGERATED   ,INCUBATOR REFRIGERATED   ,5104,מדעי החיים,4070969,37934,8527,,,,לא,,,,,,,
100805,03/04/2006,2,לא מנוהל,08/03/2015,80000109,"8,333.00","2,599.19",INCUBATOR REFRIGERATED   ,INCUBATOR REFRIGERATED   ,5901,דיקן הפקולטה למדעי הבריאות,4085072,3051277582,8333,,,,לא,,,,,,,
138372,02/09/2014,1,פעיל,12/11/2015,80000109,"8,260.00","2,576.42",REFRIGERATOR INDUSTRIAL GN740TN,REFRIGERATOR INDUSTRIAL GN740TN,5513,ביוטכנולוגיה,4263582,,8260,,,,לא,5,קמפוס מרקוס,42,"בניין להנדסת ביוטכנולוגיה, ע""ש משפחת גוזיק - 42",2,223,
155081,10/03/2019,1,פעיל,19/03/2019,10004797,"8,014.55","2,499.86",Industrial Refrigerator,"ספרד,  1,897.00 ,INFRICO תוצרת LTR70SD מקרר מעבדתי. בנפח 700 ליטר.. .DIGITAL עם פיקוד מסדרת",5910,מיקרוביולוגיה - מדעי הבריאות,5088579,THB4419YFZ,,,,לא,לא,5,קמפוס מרקוס,M6,"M6 - בנין מעבדות מחקר רפואה ע""ש דייכמן - פלאם",1,134,
157199,25/09/2019,1,פעיל,24/10/2019,10004581,"7,956.00","2,481.60",Refrigerated & Heating Circulator,מערכת חימום טרמוסטט עם סירקולציה לאמבט מים - קרור וחימום ,5508,הנדסה כימית,4341868,J13004FN,,,,לא,לא,5,קמפוס מרקוס,59,"בנין הנדסת חומרים והנדסת כימיה ע""ש  פוסטר - 59",2,241,
101822,28/06/2006,2,לא מנוהל,08/03/2015,80000109,"7,805.00","2,434.50",REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4095146,,7805,,,,לא,,,,,,,
139542,29/12/2014,1,פעיל,12/11/2015,10003542,"7,788.00","2,429.20",Digital Precise Refrigerated Bath WBL-100,,5105,פיסיקה,5041551,AI14030301,,,,,,1,מדעי הבריאות סורוקה,54,"בנין סאקט""א-רש""יל פיזיקה - 54",2,224,
104561,08/01/2007,2,לא מנוהל,08/03/2015,80000109,"7,781.00","2,427.01",Industrial Refrigerator,PANEL .REFRIGERATOR    ,5723,חידוש מבנים,4110568,,7781,,,,לא,,,,,,,
142784,05/11/2015,1,פעיל,12/11/2015,10003542,"7,722.00","2,408.61",Digital Precise Refrigerated Bath WBL-100,,6668,מכון לכימיה - מחקר שימושי- מבוטל,4280534,15090801,,,,,,8,קרית ברגמן,N6,בנין 6-קרית ברגמן,ק,609,
78513,26/03/2001,2,לא מנוהל,08/03/2015,80000109,"7,632.30","2,380.63",KIRUR BENNY .REFRIGERATOR IARP EISS104,KIRUR BENNY .REFRIGERATOR IARP EISS104,5106,כימיה,3616286,01BB18108,7632.3,,,,לא,,,,,,,
141362,15/06/2015,1,פעיל,12/11/2015,10003542,"7,593.30","2,368.47",Digital Precise Refrigerated Bath WBL-100,,6932,המכון למחקר שימושי,5047076,A11504270125,,,,לא,לא,8,קרית ברגמן,N4,בנין 4-קרית ברגמן,1,416,
142033,09/08/2015,1,פעיל,12/11/2015,10003542,"7,592.95","2,368.36",Digital Precise Refrigerated Bath WBL-100,,5511,הנדסת חומרים,5048913,AJ1506120317,,,,,,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,3,306,
87937,25/03/2003,2,לא מנוהל,08/03/2015,80000109,"7,577.50","2,363.54",KIRUR BENNY .REFRIGERATOR EIS 104,KIRUR BENNY .REFRIGERATOR EIS 104,6204,מנהלת קרית שדה בוקר,4009778,3330000455,7577.504,,,,לא,,,,,,,
144622,04/05/2016,1,פעיל,22/06/2017,10004581,"7,572.65","2,362.02",Refrigerated & Heating Circulator,היצרן Chiller : Polyscience .Recirculating דגם: 9700 . טמפרטורה 200C - (-45C( . קיבולת של מיכל המים - 13 ליטר . תצוגה דיגיטילית . משאבה: 11-24 ליטר/דקה . capacity at 20C: 900 Watts  .Cooling capacity at 0C: 825 Watts  .Cooling ,6260,מכון המים,4286876,9035716,,,,לא,לא,7,קמפוס שדה בוקר,SB-11,,0,9,
85749,16/10/2002,2,לא מנוהל,08/03/2015,80000109,"7,548.31","2,354.43",KIRUR BENNY .REFRIGERATOR EIS 104,KIRUR BENNY .REFRIGERATOR EIS 104,6204,מנהלת קרית שדה בוקר,3652315,3330000445,7548.30556,,,,לא,,,,,,,
89297,20/07/2003,2,לא מנוהל,08/03/2015,80000109,"7,494.41","2,337.62",GETTER .INCUBATOR REFRIGERATED FTC90,GETTER .INCUBATOR REFRIGERATED FTC90,5104,מדעי החיים,4012551,2031691,7494.412,,,,לא,,,,,,,
143461,27/12/2015,1,פעיל,05/04/2017,10004581,"7,480.69","2,333.34",Refrigerated & Heating Circulator,"אמבט חימום/ קירור עם סחרור, תחום טמפרטורה :30C- עד 100C - דגם WBL-100",6912,המכון לחקר המדבר)שדה בוקר),4282529,AI1510300016,,,,לא,לא,7,קמפוס שדה בוקר,SB-26,,קרקע,16,
82016,07/01/2002,2,לא מנוהל,08/03/2015,80000109,"7,131.31","2,224.36",KIRUR BENNY .REFRIGERATOR IARP EISS104,KIRUR BENNY .REFRIGERATOR IARP EISS104,6204,מנהלת קרית שדה בוקר,3635614,3330000422,7131.308,,,,לא,,,,,,,
125383,17/01/2011,2,לא מנוהל,02/02/2019,80000109,"7,000.00","2,183.41",REFRIGERATOR    ,REFRIGERATOR    ,5905,פסיכיאטריה,4207104,,7000,,,,לא,,,,,,,
108684,21/10/2007,2,לא מנוהל,02/11/2015,80000109,"6,930.00","2,161.57",REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4136439,,6930,,,,לא,,,,,,,
109275,20/11/2007,2,לא מנוהל,02/12/2015,80000109,"6,930.00","2,161.57",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,6204,מנהלת קרית שדה בוקר,4136439,DA6811389C,6930,,,,לא,,,,,,,
109511,03/12/2007,2,לא מנוהל,02/01/2016,80000109,"6,930.00","2,161.57",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5901,דיקן הפקולטה למדעי הבריאות,4135505,DA6811397C,6930,,,,לא,,,,,,,
79982,23/08/2001,2,לא מנוהל,08/03/2015,80000109,"6,916.04","2,157.22",GETTER .INCUBATOR REFRIGERATED 225L,GETTER .INCUBATOR REFRIGERATED 225L,6204,מנהלת קרית שדה בוקר,,4001998,6916.038,,,,לא,,,,,,,
79066,30/05/2001,5,נגרע,17/08/2020,80000109,"6,869.07","2,142.57",KIRUR BENNY .REFRIGERATOR IARP EISS104,KIRUR BENNY .REFRIGERATOR IARP EISS104,5106,כימיה,3622505,01BB14915,6869.07,127,,,לא,,,,,,,
84741,12/08/2002,5,נגרע,29/10/2019,80000109,"6,869.07","2,142.57",KIRUR BENNY .REFRIGERATOR IARP EISS104,KIRUR BENNY .REFRIGERATOR IARP EISS104,6204,מנהלת קרית שדה בוקר,3647663,9210082,6869.07,122,,,לא,,,,,,,
130149,21/06/2012,2,לא מנוהל,02/07/2020,80000109,"6,844.00","2,134.75",REFRIGERATOR MONDIAL DEV60,REFRIGERATOR MONDIAL DEV60,5106,כימיה,5017153,,6844,,,,לא,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",2,208,
139188,25/11/2014,1,פעיל,11/12/2018,80000109,"6,844.00","2,134.75",REFRIGERATOR INDUSTRIAL GN740TN,REFRIGERATOR INDUSTRIAL GN740TN,5940,"מיקרוביולוגיה, אימונולוגיה וגנטיקה",4262386,,6844,,,,לא,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",,1,
139190,25/11/2014,1,פעיל,12/11/2015,80000109,"6,844.00","2,134.75",REFRIGERATOR INDUSTRIAL GN740TN,REFRIGERATOR INDUSTRIAL GN740TN,5106,כימיה,5038400,,6844,,,,לא,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",2,201,
139192,25/11/2014,1,פעיל,12/11/2015,80000109,"6,844.00","2,134.75",REFRIGERATOR INDUSTRIAL GN740TN,REFRIGERATOR INDUSTRIAL GN740TN,5901,דיקן הפקולטה למדעי הבריאות,5038076,,6844,,,,לא,,,,,,217,
130098,14/06/2012,2,לא מנוהל,02/07/2020,80000109,"6,618.00","2,064.26",REFRIGERATED CIRCULATOR  ,REFRIGERATED CIRCULATOR  ,5511,הנדסת חומרים,5017736,1010220058C,6618,,,,לא,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,3,304,
130099,14/06/2012,2,לא מנוהל,02/07/2020,80000109,"6,618.00","2,064.26",REFRIGERATED CIRCULATOR  ,REFRIGERATED CIRCULATOR  ,5511,הנדסת חומרים,5017736,1000223055C,6618,,,,לא,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,3,304,
115273,28/12/2008,2,לא מנוהל,02/01/2017,80000109,"6,468.00","2,017.47",REFRIGERATOR IARP  ,REFRIGERATOR IARP  ,5104,מדעי החיים,4162278,88001440111,6468,,,,לא,,,,,,,
115274,28/12/2008,2,לא מנוהל,02/01/2017,80000109,"6,468.00","2,017.47",REFRIGERATOR IARP  ,REFRIGERATOR IARP  ,5104,מדעי החיים,4161544,88001440116,6468,,,,לא,,,,,,,
158902,28/04/2020,1,פעיל,28/04/2020,10004797,"6,466.11","2,016.88",Industrial Refrigerator,"ספרד 8C ,INFRICO תוצרת LER36G  דגם  .ליטר 360 בנפח . . ומסך מגע ,Digital פיקוד פשוט מסדרת   מדפי פלדה מצופה . פלסטיק לבן במידות 5  כל 490x400 מ"" מ אחד. . דלת זכוכית . עם מנעול ואפשרות נעילה   : מידות חוץ 620x600x1845(' .  ר' x ע x' מ"" מ) ג  : מידות פנים  541x470x1448(' ר' . x ע x' מ"" מ) ג . כולל פתח גישה להכנסת כבלים ורגשים . 11LER36G",6380,מכון לאומי לביוטכנולוגיה,5103190,,,,,,,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",0,5,
157340,30/09/2019,1,פעיל,07/10/2019,10004797,"6,435.00","2,007.17",Refrigerator,"מקרר דלת 1 זכוכית, 600 ליטר דגם AP-600 PV",6912,המכון לחקר המדבר)שדה בוקר),5099299,,,,,,,7,קמפוס שדה בוקר,SB-25,,1,148,
149788,28/09/2017,1,פעיל,16/01/2018,10004347,"6,434.53","2,007.03","General Purpose Laboratory Refrigerator ,R14X-GAEV",מקרר מעבדה דלת 1 זכוכית. AP-600,5154,מחקרים מדעי החיים,4305820,1.78E+14,,,,לא,לא,5,קמפוס מרקוס,41,"בניין המכון הלאומי לביוטכנולוגיה בנגב, ע""ש אדגר דה-פיצ'וטו - 41",3,331,
116292,22/02/2009,2,לא מנוהל,02/03/2017,80000109,"6,329.00","1,974.11",Industrial Refrigerator,REFRIGERATOR    ,5513,ביוטכנולוגיה,4168164,,6329,,,,לא,,,,,,,
131067,10/09/2012,2,לא מנוהל,02/10/2020,80000109,"6,206.00","1,935.75",REFRIGERATOR INDUSTRIAL  ,REFRIGERATOR INDUSTRIAL  ,5513,ביוטכנולוגיה,4235006,1.18E+11,6206,,,,לא,,,,,,210,
132184,27/12/2012,2,לא מנוהל,02/01/2021,80000109,"6,200.00","1,933.87",REFRIGERATOR INDUSTRIAL BEV60,REFRIGERATOR INDUSTRIAL BEV60,5901,דיקן הפקולטה למדעי הבריאות,5022155,031MD45184,6200,,,,לא,,,,,,432,
118521,02/09/2009,2,לא מנוהל,02/09/2017,80000109,"6,174.00","1,925.76",REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4181515,,6174,,,,לא,,,,,,,
129138,22/02/2012,2,לא מנוהל,02/03/2020,80000109,"6,148.00","1,917.65",REFRIGERATOR IARP KIC60,REFRIGERATOR IARP KIC60,5104,מדעי החיים,5008425,041MD49914,6148,,,,לא,5,קמפוס מרקוס,40,"בנין המחלקה למדעי החיים ע""ש טומן - 40",1,106,
